,iter,src,dst,status
0,1,/UCI,/UCLA,0
1,1,/UCLA,/UCI,0
2,1,/UA,/UCLA,0
3,1,/UCI,/UA,0
4,1,/UCI,/CSU,0
5,1,/UA,/CSU,0
6,1,/UCLA,/UA,0
7,1,/UCLA,/CSU,0
8,1,/CSU,/UCLA,0
9,1,/CSU,/UCI,0
10,1,/MICH,/CSU,0
11,1,/MICH,/UCLA,0
12,1,/MICH,/UCI,0
13,1,/MICH,/UA,0
14,1,/SAVI,/MICH,0
15,1,/UA,/UCI,0
16,1,/CSU,/UA,0
17,1,/SAVI,/CSU,0
18,1,/SAVI,/UCI,0
19,1,/UCLA,/SAVI,0
20,1,/UCI,/SAVI,0
21,1,/MICH,/SAVI,0
22,1,/WASEDA,/UCLA,0
23,1,/KISTI,/CSU,0
24,1,/KISTI,/UCLA,0
25,1,/AVEIRO,/MINHO,0
26,1,/AVEIRO,/URJC,0
27,1,/UCI,/WASEDA,0
28,1,/UCI,/KISTI,0
29,1,/UCI,/MICH,0
30,1,/UA,/SAVI,0
31,1,/SAVI,/UA,0
32,1,/SAVI,/UCLA,0
33,1,/CSU,/SAVI,0
34,1,/BASEL,/GOETTINGEN,0
35,1,/PADUA,/GOETTINGEN,0
36,1,/PADUA,/BASEL,0
37,1,/GOETTINGEN,/SYSTEMX,0
38,1,/GOETTINGEN,/BASEL,0
39,1,/GOETTINGEN,/PADUA,0
40,1,/GOETTINGEN,/AAU,0
41,1,/GOETTINGEN,/AVEIRO,0
42,1,/MINHO,/BASEL,0
43,1,/MINHO,/GOETTINGEN,0
44,1,/MINHO,/SYSTEMX,0
45,1,/MINHO,/URJC,0
46,1,/ANYANG,/WASEDA,0
47,1,/WASEDA,/ANYANG,0
48,1,/WASEDA,/UCI,0
49,1,/WASEDA,/TONGJI,0
50,1,/WASEDA,/UA,0
51,1,/WASEDA,/SAVI,0
52,1,/WASEDA,/KISTI,0
53,1,/WASEDA,/SYSTEMX,0
54,1,/AAU,/SYSTEMX,0
55,1,/URJC,/GOETTINGEN,0
56,1,/URJC,/SYSTEMX,0
57,1,/KISTI,/UCI,0
58,1,/KISTI,/UA,0
59,1,/KISTI,/WASEDA,0
60,1,/AVEIRO,/BASEL,0
61,1,/AVEIRO,/GOETTINGEN,0
62,1,/AVEIRO,/SYSTEMX,0
63,1,/AVEIRO,/AAU,0
64,1,/AVEIRO,/WASEDA,0
65,1,/UA,/WASEDA,0
66,1,/UA,/KISTI,0
67,1,/SAVI,/KISTI,0
68,1,/CSU,/WASEDA,0
69,1,/CSU,/KISTI,0
70,1,/BASEL,/SYSTEMX,0
71,1,/BASEL,/AAU,0
72,1,/UCLA,/KISTI,0
73,1,/UCLA,/WASEDA,0
74,1,/PADUA,/AAU,0
75,1,/PADUA,/URJC,0
76,1,/PADUA,/SYSTEMX,0
77,1,/PADUA,/WASEDA,0
78,1,/GOETTINGEN,/URJC,0
79,1,/GOETTINGEN,/WASEDA,0
80,1,/MINHO,/AAU,0
81,1,/SYSTEMX,/BASEL,0
82,1,/SYSTEMX,/GOETTINGEN,0
83,1,/SYSTEMX,/URJC,0
84,1,/SYSTEMX,/WASEDA,0
85,1,/BERN,/BASEL,0
86,1,/BERN,/GOETTINGEN,0
87,1,/BERN,/AAU,0
88,1,/BERN,/URJC,0
89,1,/BERN,/SYSTEMX,0
90,1,/BERN,/WASEDA,0
91,1,/BERN,/PADUA,0
92,1,/CORUNA,/BASEL,0
93,1,/CORUNA,/GOETTINGEN,0
94,1,/CORUNA,/URJC,0
95,1,/CORUNA,/SYSTEMX,0
96,1,/CORUNA,/AAU,0
97,1,/CORUNA,/MINHO,0
98,1,/MICH,/WASEDA,0
99,1,/MICH,/KISTI,0
100,1,/WASEDA,/CSU,0
101,1,/AAU,/BASEL,0
102,1,/AAU,/PADUA,0
103,1,/AAU,/GOETTINGEN,0
104,1,/URJC,/BASEL,0
105,1,/URJC,/AVEIRO,0
106,1,/URJC,/PADUA,0
107,1,/AVEIRO,/PADUA,0
108,1,/UA,/ANYANG,0
109,1,/SAVI,/WASEDA,0
110,1,/BASEL,/PADUA,0
111,1,/BASEL,/URJC,0
112,1,/BASEL,/AVEIRO,0
113,1,/PADUA,/AVEIRO,0
114,1,/GOETTINGEN,/MINHO,0
115,1,/MINHO,/AVEIRO,0
116,1,/SYSTEMX,/AVEIRO,0
117,1,/SYSTEMX,/AAU,0
118,1,/SYSTEMX,/PADUA,0
119,1,/UCI,/ANYANG,0
120,1,/TONGJI,/WASEDA,0
121,1,/TONGJI,/ANYANG,0
122,1,/TONGJI,/UCLA,0
123,1,/ANYANG,/KISTI,0
124,1,/ANYANG,/CSU,0
125,1,/ANYANG,/UCLA,0
126,1,/AAU,/URJC,0
127,1,/AAU,/MINHO,0
128,1,/AAU,/AVEIRO,0
129,1,/SAVI,/ANYANG,0
130,1,/CSU,/ANYANG,0
131,1,/MICH,/ANYANG,0
132,1,/CORUNA,/AVEIRO,0
133,1,/CORUNA,/PADUA,0
134,1,/WASEDA,/GOETTINGEN,0
135,1,/WASEDA,/BASEL,0
136,1,/SYSTEMX,/MINHO,0
137,1,/BASEL,/MINHO,0
138,1,/BASEL,/WASEDA,0
139,1,/ANYANG,/UCI,0
140,1,/ANYANG,/TONGJI,0
141,1,/ANYANG,/GOETTINGEN,0
142,1,/KISTI,/ANYANG,0
143,1,/BERN,/MINHO,0
144,1,/BERN,/AVEIRO,0
145,1,/BERN,/ANYANG,0
146,1,/WASEDA,/AAU,0
147,1,/WASEDA,/AVEIRO,0
148,1,/ANYANG,/BASEL,0
149,1,/ANYANG,/AAU,0
150,1,/ANYANG,/AVEIRO,0
151,1,/MINHO,/PADUA,0
152,1,/MINHO,/WASEDA,0
153,1,/AAU,/WASEDA,0
154,1,/UCLA,/ANYANG,0
155,1,/UCLA,/TONGJI,0
156,1,/GOETTINGEN,/ANYANG,0
157,1,/GOETTINGEN,/TONGJI,0
158,1,/URJC,/MINHO,0
159,1,/URJC,/AAU,0
160,1,/URJC,/WASEDA,0
161,1,/PADUA,/MINHO,0
162,1,/PADUA,/ANYANG,0
163,1,/PADUA,/TONGJI,0
164,1,/TONGJI,/UCI,0
165,1,/TONGJI,/UA,0
166,1,/TONGJI,/GOETTINGEN,0
167,1,/TONGJI,/BASEL,0
168,1,/WASEDA,/URJC,0
169,1,/WASEDA,/MINHO,0
170,1,/CSU,/TONGJI,0
171,1,/UCI,/TONGJI,0
172,1,/UA,/TONGJI,0
173,1,/MICH,/TONGJI,0
174,1,/CORUNA,/WASEDA,0
175,1,/CORUNA,/ANYANG,0
176,1,/AVEIRO,/ANYANG,0
177,1,/AVEIRO,/TONGJI,0
178,1,/SAVI,/TONGJI,0
179,1,/ANYANG,/URJC,0
180,1,/ANYANG,/MINHO,0
181,1,/ANYANG,/UA,0
182,1,/KISTI,/TONGJI,0
183,1,/KISTI,/SAVI,0
184,1,/MUMBAI_AWS,/UCLA,0
185,1,/SYSTEMX,/ANYANG,0
186,1,/SYSTEMX,/TONGJI,0
187,1,/SYSTEMX,/UA,0
188,1,/BASEL,/ANYANG,0
189,1,/BASEL,/TONGJI,0
190,1,/BASEL,/UA,0
191,1,/KISTI,/GOETTINGEN,0
192,1,/KISTI,/BASEL,0
193,1,/UCLA,/BASEL,0
194,1,/UCI,/GOETTINGEN,0
195,1,/URJC,/ANYANG,0
196,1,/URJC,/TONGJI,0
197,1,/MICH,/GOETTINGEN,0
198,1,/UCI,/AVEIRO,0
199,1,/UCI,/MINHO,0
200,1,/BERN,/TONGJI,0
201,1,/BERN,/UA,0
202,1,/TONGJI,/MINHO,0
203,1,/TONGJI,/KISTI,0
204,1,/MINHO,/ANYANG,0
205,1,/MINHO,/TONGJI,0
206,1,/MUMBAI_AWS,/ANYANG,0
207,1,/MUMBAI_AWS,/GOETTINGEN,0
208,1,/MICH,/BASEL,0
209,1,/MICH,/MINHO,0
210,1,/GOETTINGEN,/KISTI,0
211,1,/AAU,/ANYANG,0
212,1,/AAU,/TONGJI,0
213,1,/URJC,/UA,0
214,1,/UCLA,/AVEIRO,0
215,1,/CORUNA,/TONGJI,0
216,1,/KISTI,/MINHO,0
217,1,/SYSTEMX,/KISTI,0
218,1,/TONGJI,/CSU,0
219,1,/TONGJI,/AVEIRO,0
220,1,/TONGJI,/SYSTEMX,0
221,1,/BASEL,/KISTI,0
222,1,/BERN,/KISTI,0
223,1,/AVEIRO,/KISTI,0
224,1,/MINHO,/UA,0
225,1,/MINHO,/KISTI,0
226,1,/MUMBAI_AWS,/MINHO,0
227,1,/MUMBAI_AWS,/WASEDA,0
228,1,/MUMBAI_AWS,/TONGJI,0
229,1,/MUMBAI_AWS,/KISTI,0
230,1,/ANYANG,/SAVI,0
231,1,/ANYANG,/SYSTEMX,0
232,1,/UCLA,/SYSTEMX,0
233,1,/UCLA,/AAU,0
234,1,/MUMBAI_AWS,/CSU,0
235,1,/MUMBAI_AWS,/BASEL,0
236,1,/KISTI,/SYSTEMX,0
237,1,/KISTI,/AAU,0
238,1,/KISTI,/AVEIRO,0
239,1,/KISTI,/URJC,0
240,1,/WASEDA,/MUMBAI_AWS,0
241,1,/AAU,/KISTI,0
242,1,/AAU,/UA,0
243,1,/MICH,/SYSTEMX,0
244,1,/MUMBAI_AWS,/SYSTEMX,0
245,1,/MUMBAI_AWS,/MICH,0
246,1,/MUMBAI_AWS,/AAU,0
247,1,/UCLA,/URJC,0
248,1,/TONGJI,/AAU,0
249,1,/TONGJI,/URJC,0
250,1,/MICH,/AAU,0
251,1,/MICH,/AVEIRO,0
252,1,/MICH,/URJC,0
253,1,/CORUNA,/KISTI,0
254,1,/CORUNA,/UA,0
255,1,/TONGJI,/SAVI,0
256,1,/MUMBAI_AWS,/AVEIRO,0
257,1,/MUMBAI_AWS,/URJC,0
258,1,/MUMBAI_AWS,/UCI,0
259,1,/MUMBAI_AWS,/SAVI,0
260,1,/UCI,/PADUA,1
261,1,/UCI,/CORUNA,1
262,1,/UCI,/MUMBAI_AWS,1
263,1,/UCI,/BERN,1
264,1,/UCI,/SYSTEMX,1
265,1,/UCI,/LIP6,1
266,1,/UCI,/URJC,1
267,1,/UCI,/BASEL,1
268,1,/UCI,/AAU,1
269,1,/MICH,/PADUA,1
270,1,/MICH,/CORUNA,1
271,1,/MICH,/MUMBAI_AWS,1
272,1,/MICH,/BERN,1
273,1,/MICH,/LIP6,1
274,1,/WASEDA,/MICH,1
275,1,/WASEDA,/PADUA,1
276,1,/WASEDA,/CORUNA,1
277,1,/WASEDA,/BERN,1
278,1,/WASEDA,/LIP6,1
279,1,/UCLA,/MICH,1
280,1,/UCLA,/GOETTINGEN,1
281,1,/UCLA,/PADUA,1
282,1,/UCLA,/CORUNA,1
283,1,/UCLA,/MUMBAI_AWS,1
284,1,/UCLA,/BERN,1
285,1,/UCLA,/MINHO,1
286,1,/UCLA,/LIP6,1
287,1,/GOETTINGEN,/UCI,1
288,1,/GOETTINGEN,/MICH,1
289,1,/GOETTINGEN,/UCLA,1
290,1,/GOETTINGEN,/UA,1
291,1,/GOETTINGEN,/CORUNA,1
292,1,/GOETTINGEN,/MUMBAI_AWS,1
293,1,/GOETTINGEN,/BERN,1
294,1,/GOETTINGEN,/CSU,1
295,1,/GOETTINGEN,/LIP6,1
296,1,/GOETTINGEN,/SAVI,1
297,1,/AVEIRO,/UCI,1
298,1,/AVEIRO,/MICH,1
299,1,/AVEIRO,/UCLA,1
300,1,/AVEIRO,/UA,1
301,1,/AVEIRO,/CORUNA,1
302,1,/AVEIRO,/MUMBAI_AWS,1
303,1,/AVEIRO,/BERN,1
304,1,/AVEIRO,/CSU,1
305,1,/AVEIRO,/LIP6,1
306,1,/AVEIRO,/SAVI,1
307,1,/ANYANG,/MICH,1
308,1,/ANYANG,/PADUA,1
309,1,/ANYANG,/CORUNA,1
310,1,/ANYANG,/MUMBAI_AWS,1
311,1,/ANYANG,/BERN,1
312,1,/ANYANG,/LIP6,1
313,1,/UA,/MICH,1
314,1,/UA,/GOETTINGEN,1
315,1,/UA,/AVEIRO,1
316,1,/UA,/PADUA,1
317,1,/UA,/CORUNA,1
318,1,/UA,/MUMBAI_AWS,1
319,1,/UA,/BERN,1
320,1,/UA,/MINHO,1
321,1,/UA,/SYSTEMX,1
322,1,/UA,/LIP6,1
323,1,/UA,/URJC,1
324,1,/UA,/BASEL,1
325,1,/UA,/AAU,1
326,1,/PADUA,/UCI,1
327,1,/PADUA,/MICH,1
328,1,/PADUA,/UCLA,1
329,1,/PADUA,/UA,1
330,1,/PADUA,/CORUNA,1
331,1,/PADUA,/KISTI,1
332,1,/PADUA,/MUMBAI_AWS,1
333,1,/PADUA,/BERN,1
334,1,/PADUA,/CSU,1
335,1,/PADUA,/LIP6,1
336,1,/PADUA,/SAVI,1
337,1,/CORUNA,/UCI,1
338,1,/CORUNA,/MICH,1
339,1,/CORUNA,/UCLA,1
340,1,/CORUNA,/MUMBAI_AWS,1
341,1,/CORUNA,/BERN,1
342,1,/CORUNA,/CSU,1
343,1,/CORUNA,/LIP6,1
344,1,/CORUNA,/SAVI,1
345,1,/KISTI,/MICH,1
346,1,/KISTI,/PADUA,1
347,1,/KISTI,/CORUNA,1
348,1,/KISTI,/MUMBAI_AWS,1
349,1,/KISTI,/BERN,1
350,1,/KISTI,/LIP6,1
351,1,/MUMBAI_AWS,/UA,1
352,1,/MUMBAI_AWS,/PADUA,1
353,1,/MUMBAI_AWS,/CORUNA,1
354,1,/MUMBAI_AWS,/BERN,1
355,1,/MUMBAI_AWS,/LIP6,1
356,1,/BERN,/UCI,1
357,1,/BERN,/MICH,1
358,1,/BERN,/UCLA,1
359,1,/BERN,/CORUNA,1
360,1,/BERN,/MUMBAI_AWS,1
361,1,/BERN,/CSU,1
362,1,/BERN,/LIP6,1
363,1,/BERN,/SAVI,1
364,1,/CSU,/MICH,1
365,1,/CSU,/GOETTINGEN,1
366,1,/CSU,/AVEIRO,1
367,1,/CSU,/PADUA,1
368,1,/CSU,/CORUNA,1
369,1,/CSU,/MUMBAI_AWS,1
370,1,/CSU,/BERN,1
371,1,/CSU,/MINHO,1
372,1,/CSU,/SYSTEMX,1
373,1,/CSU,/LIP6,1
374,1,/CSU,/URJC,1
375,1,/CSU,/BASEL,1
376,1,/CSU,/AAU,1
377,1,/MINHO,/UCI,1
378,1,/MINHO,/MICH,1
379,1,/MINHO,/UCLA,1
380,1,/MINHO,/CORUNA,1
381,1,/MINHO,/MUMBAI_AWS,1
382,1,/MINHO,/BERN,1
383,1,/MINHO,/CSU,1
384,1,/MINHO,/LIP6,1
385,1,/MINHO,/SAVI,1
386,1,/SYSTEMX,/UCI,1
387,1,/SYSTEMX,/MICH,1
388,1,/SYSTEMX,/UCLA,1
389,1,/SYSTEMX,/CORUNA,1
390,1,/SYSTEMX,/MUMBAI_AWS,1
391,1,/SYSTEMX,/BERN,1
392,1,/SYSTEMX,/CSU,1
393,1,/SYSTEMX,/LIP6,1
394,1,/SYSTEMX,/SAVI,1
395,1,/LIP6,/UCI,1
396,1,/LIP6,/MICH,1
397,1,/LIP6,/WASEDA,1
398,1,/LIP6,/UCLA,1
399,1,/LIP6,/GOETTINGEN,1
400,1,/LIP6,/AVEIRO,1
401,1,/LIP6,/ANYANG,1
402,1,/LIP6,/UA,1
403,1,/LIP6,/PADUA,1
404,1,/LIP6,/CORUNA,1
405,1,/LIP6,/KISTI,1
406,1,/LIP6,/MUMBAI_AWS,1
407,1,/LIP6,/BERN,1
408,1,/LIP6,/CSU,1
409,1,/LIP6,/MINHO,1
410,1,/LIP6,/SYSTEMX,1
411,1,/LIP6,/SAVI,1
412,1,/LIP6,/URJC,1
413,1,/LIP6,/BASEL,1
414,1,/LIP6,/AAU,1
415,1,/LIP6,/TONGJI,1
416,1,/SAVI,/GOETTINGEN,1
417,1,/SAVI,/AVEIRO,1
418,1,/SAVI,/PADUA,1
419,1,/SAVI,/CORUNA,1
420,1,/SAVI,/MUMBAI_AWS,1
421,1,/SAVI,/BERN,1
422,1,/SAVI,/MINHO,1
423,1,/SAVI,/SYSTEMX,1
424,1,/SAVI,/LIP6,1
425,1,/SAVI,/URJC,1
426,1,/SAVI,/BASEL,1
427,1,/SAVI,/AAU,1
428,1,/URJC,/UCI,1
429,1,/URJC,/MICH,1
430,1,/URJC,/UCLA,1
431,1,/URJC,/CORUNA,1
432,1,/URJC,/KISTI,1
433,1,/URJC,/MUMBAI_AWS,1
434,1,/URJC,/BERN,1
435,1,/URJC,/CSU,1
436,1,/URJC,/LIP6,1
437,1,/URJC,/SAVI,1
438,1,/BASEL,/UCI,1
439,1,/BASEL,/MICH,1
440,1,/BASEL,/UCLA,1
441,1,/BASEL,/CORUNA,1
442,1,/BASEL,/MUMBAI_AWS,1
443,1,/BASEL,/BERN,1
444,1,/BASEL,/CSU,1
445,1,/BASEL,/LIP6,1
446,1,/BASEL,/SAVI,1
447,1,/AAU,/UCI,1
448,1,/AAU,/MICH,1
449,1,/AAU,/UCLA,1
450,1,/AAU,/CORUNA,1
451,1,/AAU,/MUMBAI_AWS,1
452,1,/AAU,/BERN,1
453,1,/AAU,/CSU,1
454,1,/AAU,/LIP6,1
455,1,/AAU,/SAVI,1
456,1,/TONGJI,/MICH,1
457,1,/TONGJI,/PADUA,1
458,1,/TONGJI,/CORUNA,1
459,1,/TONGJI,/MUMBAI_AWS,1
460,1,/TONGJI,/BERN,1
461,1,/TONGJI,/LIP6,1
462,2,/UCI,/UCLA,0
463,2,/UCLA,/UCI,0
464,2,/UA,/UCLA,0
465,2,/UA,/UCI,0
466,2,/UCLA,/UA,0
467,2,/UCLA,/CSU,0
468,2,/UCI,/UA,0
469,2,/UCI,/CSU,0
470,2,/UCI,/MICH,0
471,2,/UCLA,/MICH,0
472,2,/CSU,/UCLA,0
473,2,/CSU,/UCI,0
474,2,/CSU,/MICH,0
475,2,/CSU,/UA,0
476,2,/MICH,/CSU,0
477,2,/MICH,/UCLA,0
478,2,/MICH,/UCI,0
479,2,/MICH,/UA,0
480,2,/MICH,/SAVI,0
481,2,/UA,/MICH,0
482,2,/UA,/CSU,0
483,2,/UA,/SAVI,0
484,2,/SAVI,/MICH,0
485,2,/SAVI,/UCLA,0
486,2,/UCI,/SAVI,0
487,2,/UCI,/KISTI,0
488,2,/UCLA,/SAVI,0
489,2,/CSU,/SAVI,0
490,2,/WASEDA,/UCLA,0
491,2,/WASEDA,/UA,0
492,2,/SYSTEMX,/MICH,0
493,2,/KISTI,/CSU,0
494,2,/SAVI,/UCI,0
495,2,/SAVI,/CSU,0
496,2,/SAVI,/UA,0
497,2,/GOETTINGEN,/SYSTEMX,0
498,2,/GOETTINGEN,/BASEL,0
499,2,/GOETTINGEN,/PADUA,0
500,2,/GOETTINGEN,/AAU,0
501,2,/GOETTINGEN,/CSU,0
502,2,/MINHO,/CSU,0
503,2,/AVEIRO,/MINHO,0
504,2,/AVEIRO,/URJC,0
505,2,/AVEIRO,/CSU,0
506,2,/AVEIRO,/UCLA,0
507,2,/AVEIRO,/UA,0
508,2,/URJC,/CSU,0
509,2,/URJC,/UA,0
510,2,/URJC,/MICH,0
511,2,/URJC,/UCLA,0
512,2,/UCI,/WASEDA,0
513,2,/UCLA,/WASEDA,0
514,2,/UCLA,/KISTI,0
515,2,/CSU,/WASEDA,0
516,2,/CSU,/KISTI,0
517,2,/MICH,/WASEDA,0
518,2,/MICH,/KISTI,0
519,2,/WASEDA,/MICH,0
520,2,/WASEDA,/CSU,0
521,2,/WASEDA,/ANYANG,0
522,2,/WASEDA,/TONGJI,0
523,2,/WASEDA,/SAVI,0
524,2,/WASEDA,/KISTI,0
525,2,/WASEDA,/SYSTEMX,0
526,2,/KISTI,/UCLA,0
527,2,/KISTI,/UCI,0
528,2,/KISTI,/UA,0
529,2,/KISTI,/WASEDA,0
530,2,/BASEL,/CSU,0
531,2,/BASEL,/UCI,0
532,2,/BASEL,/UCLA,0
533,2,/BASEL,/UA,0
534,2,/BASEL,/SYSTEMX,0
535,2,/BASEL,/PADUA,0
536,2,/BASEL,/MICH,0
537,2,/BASEL,/WASEDA,0
538,2,/SAVI,/WASEDA,0
539,2,/SAVI,/KISTI,0
540,2,/SAVI,/PADUA,0
541,2,/GOETTINGEN,/UCLA,0
542,2,/GOETTINGEN,/AVEIRO,0
543,2,/GOETTINGEN,/MICH,0
544,2,/GOETTINGEN,/WASEDA,0
545,2,/MINHO,/UA,0
546,2,/MINHO,/PADUA,0
547,2,/MINHO,/SYSTEMX,0
548,2,/MINHO,/UCLA,0
549,2,/MINHO,/UCI,0
550,2,/MINHO,/MICH,0
551,2,/MINHO,/WASEDA,0
552,2,/AAU,/PADUA,0
553,2,/AAU,/SYSTEMX,0
554,2,/AAU,/CSU,0
555,2,/AAU,/UCLA,0
556,2,/AAU,/UCI,0
557,2,/AAU,/MICH,0
558,2,/AAU,/UA,0
559,2,/AAU,/WASEDA,0
560,2,/AVEIRO,/SYSTEMX,0
561,2,/AVEIRO,/PADUA,0
562,2,/AVEIRO,/MICH,0
563,2,/AVEIRO,/WASEDA,0
564,2,/URJC,/PADUA,0
565,2,/URJC,/SYSTEMX,0
566,2,/URJC,/UCI,0
567,2,/URJC,/WASEDA,0
568,2,/BERN,/UCLA,0
569,2,/BERN,/UA,0
570,2,/BERN,/CSU,0
571,2,/BERN,/PADUA,0
572,2,/BERN,/SYSTEMX,0
573,2,/BERN,/UCI,0
574,2,/BERN,/MICH,0
575,2,/BERN,/WASEDA,0
576,2,/BERN,/BASEL,0
577,2,/BERN,/GOETTINGEN,0
578,2,/BERN,/AAU,0
579,2,/PADUA,/MICH,0
580,2,/PADUA,/GOETTINGEN,0
581,2,/PADUA,/CSU,0
582,2,/PADUA,/UCI,0
583,2,/PADUA,/UA,0
584,2,/PADUA,/UCLA,0
585,2,/PADUA,/SYSTEMX,0
586,2,/PADUA,/WASEDA,0
587,2,/PADUA,/BASEL,0
588,2,/PADUA,/AAU,0
589,2,/PADUA,/URJC,0
590,2,/SYSTEMX,/CSU,0
591,2,/SYSTEMX,/UCLA,0
592,2,/SYSTEMX,/UA,0
593,2,/SYSTEMX,/PADUA,0
594,2,/SYSTEMX,/UCI,0
595,2,/SYSTEMX,/WASEDA,0
596,2,/SYSTEMX,/BASEL,0
597,2,/SYSTEMX,/GOETTINGEN,0
598,2,/SYSTEMX,/AVEIRO,0
599,2,/CORUNA,/UA,0
600,2,/CORUNA,/SYSTEMX,0
601,2,/CORUNA,/PADUA,0
602,2,/CORUNA,/CSU,0
603,2,/CORUNA,/UCLA,0
604,2,/CORUNA,/UCI,0
605,2,/CORUNA,/MICH,0
606,2,/CORUNA,/WASEDA,0
607,2,/CORUNA,/URJC,0
608,2,/CORUNA,/BASEL,0
609,2,/CORUNA,/MINHO,0
610,2,/CORUNA,/AVEIRO,0
611,2,/CORUNA,/GOETTINGEN,0
612,2,/UA,/WASEDA,0
613,2,/UA,/KISTI,0
614,2,/UA,/SYSTEMX,0
615,2,/UA,/ANYANG,0
616,2,/UA,/BASEL,0
617,2,/UCI,/SYSTEMX,0
618,2,/UCI,/ANYANG,0
619,2,/UCI,/BASEL,0
620,2,/UCLA,/SYSTEMX,0
621,2,/UCLA,/ANYANG,0
622,2,/CSU,/ANYANG,0
623,2,/MICH,/SYSTEMX,0
624,2,/MICH,/ANYANG,0
625,2,/WASEDA,/PADUA,0
626,2,/WASEDA,/UCI,0
627,2,/WASEDA,/GOETTINGEN,0
628,2,/WASEDA,/BASEL,0
629,2,/WASEDA,/AAU,0
630,2,/WASEDA,/AVEIRO,0
631,2,/KISTI,/MICH,0
632,2,/KISTI,/SYSTEMX,0
633,2,/KISTI,/ANYANG,0
634,2,/BASEL,/GOETTINGEN,0
635,2,/BASEL,/AAU,0
636,2,/BASEL,/URJC,0
637,2,/BASEL,/MINHO,0
638,2,/BASEL,/AVEIRO,0
639,2,/BASEL,/ANYANG,0
640,2,/SAVI,/ANYANG,0
641,2,/GOETTINGEN,/UA,0
642,2,/GOETTINGEN,/URJC,0
643,2,/GOETTINGEN,/MINHO,0
644,2,/GOETTINGEN,/ANYANG,0
645,2,/MINHO,/AVEIRO,0
646,2,/MINHO,/BASEL,0
647,2,/MINHO,/URJC,0
648,2,/MINHO,/GOETTINGEN,0
649,2,/MINHO,/AAU,0
650,2,/MINHO,/ANYANG,0
651,2,/MINHO,/TONGJI,0
652,2,/AAU,/BASEL,0
653,2,/AAU,/GOETTINGEN,0
654,2,/AAU,/URJC,0
655,2,/AAU,/MINHO,0
656,2,/AAU,/AVEIRO,0
657,2,/AAU,/ANYANG,0
658,2,/AAU,/TONGJI,0
659,2,/AVEIRO,/BASEL,0
660,2,/AVEIRO,/GOETTINGEN,0
661,2,/AVEIRO,/AAU,0
662,2,/AVEIRO,/ANYANG,0
663,2,/AVEIRO,/TONGJI,0
664,2,/URJC,/BASEL,0
665,2,/URJC,/AVEIRO,0
666,2,/URJC,/MINHO,0
667,2,/URJC,/GOETTINGEN,0
668,2,/URJC,/AAU,0
669,2,/URJC,/ANYANG,0
670,2,/URJC,/TONGJI,0
671,2,/BERN,/URJC,0
672,2,/BERN,/MINHO,0
673,2,/BERN,/AVEIRO,0
674,2,/BERN,/ANYANG,0
675,2,/BERN,/TONGJI,0
676,2,/PADUA,/MINHO,0
677,2,/PADUA,/AVEIRO,0
678,2,/PADUA,/ANYANG,0
679,2,/SYSTEMX,/AAU,0
680,2,/SYSTEMX,/URJC,0
681,2,/SYSTEMX,/MINHO,0
682,2,/SYSTEMX,/ANYANG,0
683,2,/SYSTEMX,/TONGJI,0
684,2,/CORUNA,/AAU,0
685,2,/ANYANG,/UCLA,0
686,2,/ANYANG,/WASEDA,0
687,2,/ANYANG,/SYSTEMX,0
688,2,/ANYANG,/KISTI,0
689,2,/ANYANG,/CSU,0
690,2,/ANYANG,/UCI,0
691,2,/ANYANG,/TONGJI,0
692,2,/ANYANG,/GOETTINGEN,0
693,2,/ANYANG,/BASEL,0
694,2,/ANYANG,/AAU,0
695,2,/ANYANG,/AVEIRO,0
696,2,/ANYANG,/URJC,0
697,2,/ANYANG,/MINHO,0
698,2,/TONGJI,/WASEDA,0
699,2,/TONGJI,/UA,0
700,2,/TONGJI,/ANYANG,0
701,2,/TONGJI,/CSU,0
702,2,/TONGJI,/GOETTINGEN,0
703,2,/TONGJI,/BASEL,0
704,2,/TONGJI,/UCLA,0
705,2,/TONGJI,/AAU,0
706,2,/TONGJI,/AVEIRO,0
707,2,/TONGJI,/MINHO,0
708,2,/TONGJI,/URJC,0
709,2,/MUMBAI_AWS,/WASEDA,0
710,2,/MUMBAI_AWS,/UCLA,0
711,2,/MUMBAI_AWS,/ANYANG,0
712,2,/MUMBAI_AWS,/GOETTINGEN,0
713,2,/MUMBAI_AWS,/TONGJI,0
714,2,/MUMBAI_AWS,/URJC,0
715,2,/MUMBAI_AWS,/SAVI,0
716,2,/UCI,/AAU,0
717,2,/UCI,/URJC,0
718,2,/UCI,/TONGJI,0
719,2,/UCI,/GOETTINGEN,0
720,2,/UCI,/AVEIRO,0
721,2,/UCI,/MINHO,0
722,2,/UCLA,/TONGJI,0
723,2,/UCLA,/GOETTINGEN,0
724,2,/UCLA,/BASEL,0
725,2,/UCLA,/AAU,0
726,2,/UCLA,/AVEIRO,0
727,2,/UCLA,/URJC,0
728,2,/UCLA,/MINHO,0
729,2,/CSU,/TONGJI,0
730,2,/CSU,/GOETTINGEN,0
731,2,/CSU,/BASEL,0
732,2,/CSU,/AAU,0
733,2,/CSU,/AVEIRO,0
734,2,/CSU,/MINHO,0
735,2,/CSU,/URJC,0
736,2,/MICH,/TONGJI,0
737,2,/MICH,/GOETTINGEN,0
738,2,/MICH,/BASEL,0
739,2,/MICH,/AAU,0
